item_id,category,item_name,unit,block,証拠等級,証拠ref,証拠URL,理由
4bb1bbc00a60,エアコン・空調,スパイラルダクト φ900 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
5e866caf93d1,エアコン・空調,ダイキン エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
9618395747a3,エアコン・空調,ダイキン エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
193eb20b7a9f,エアコン・空調,ダイキン エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5e88adb0c850,エアコン・空調,ダイキン エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e4761e11572b,エアコン・空調,ダイキン エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
07e48d839df0,エアコン・空調,ダイキン エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
b311566ae489,エアコン・空調,ダイキン エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
c22badae4cd6,エアコン・空調,ダイキン エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
f3cdc0c865db,エアコン・空調,ダイキン エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
c245c7c71872,エアコン・空調,ダイキン エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
53e7952762ff,エアコン・空調,ダイキン エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e769669e9338,エアコン・空調,ダイキン エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0b5f40e7a4f2,エアコン・空調,ダイキン エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
64969cd3bd13,エアコン・空調,ダイキン エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
7e1509495193,エアコン・空調,ダイキン エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0fccb2569385,エアコン・空調,ダイキン エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
291cef1f319b,エアコン・空調,パナソニック エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
036e6d9365b5,エアコン・空調,パナソニック エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
491b8701bd66,エアコン・空調,パナソニック エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0727a1119f44,エアコン・空調,パナソニック エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a5af66e03c03,エアコン・空調,パナソニック エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
752f2aea549f,エアコン・空調,パナソニック エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
36ac96e72774,エアコン・空調,パナソニック エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
27977c092b8c,エアコン・空調,パナソニック エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
c37a4fd65b92,エアコン・空調,パナソニック エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6183e3790953,エアコン・空調,パナソニック エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
613aa7f311a6,エアコン・空調,パナソニック エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e558cbb7c0e3,エアコン・空調,パナソニック エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
4d2a808bb1e7,エアコン・空調,パナソニック エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
4252b7bb3f59,エアコン・空調,パナソニック エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
15ff0c10e0e8,エアコン・空調,パナソニック エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
d4f89e667921,エアコン・空調,パナソニック エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
918bc65d63b5,エアコン・空調,三菱電機 エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
f608c9a09cf8,エアコン・空調,三菱電機 エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6e338b826b76,エアコン・空調,三菱電機 エアコン 10畳用 2.8kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
9c4be09e750d,エアコン・空調,三菱電機 エアコン 10畳用 2.8kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
22eb261114a0,エアコン・空調,三菱電機 エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
87e4d07d469a,エアコン・空調,三菱電機 エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
538793bc69ab,エアコン・空調,三菱電機 エアコン 12畳用 3.6kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b66856b64858,エアコン・空調,三菱電機 エアコン 12畳用 3.6kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
ed6f5194d9f1,エアコン・空調,三菱電機 エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
82d82f8f128f,エアコン・空調,三菱電機 エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
525c163b65cd,エアコン・空調,三菱電機 エアコン 14畳用 4.0kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
18e657c2188d,エアコン・空調,三菱電機 エアコン 14畳用 4.0kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
e006d3a6afb7,エアコン・空調,三菱電機 エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e055a476aad2,エアコン・空調,三菱電機 エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5cfeac165a26,エアコン・空調,三菱電機 エアコン 18畳用 5.6kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
bd0fc08dbb6c,エアコン・空調,三菱電機 エアコン 18畳用 5.6kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
d5ec8dacf9b5,エアコン・空調,三菱電機 エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
45577db05bb2,エアコン・空調,三菱電機 エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
16b05b5e78e2,エアコン・空調,三菱電機 エアコン 20畳用 6.3kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b919bf065f66,エアコン・空調,三菱電機 エアコン 20畳用 6.3kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
3b954730cd51,エアコン・空調,三菱電機 エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e485edbe49b4,エアコン・空調,三菱電機 エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ee1aae6d4970,エアコン・空調,三菱電機 エアコン 23畳用 7.1kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
1ec9f52c776a,エアコン・空調,三菱電機 エアコン 23畳用 7.1kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
3d62cd526352,エアコン・空調,三菱電機 エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
cdbf160b5bc5,エアコン・空調,三菱電機 エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
d7e2b244e067,エアコン・空調,三菱電機 エアコン 6畳用 2.2kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
9cc995c63a76,エアコン・空調,三菱電機 エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
714a9e29b93b,エアコン・空調,三菱電機 エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
37e60d6966be,エアコン・空調,三菱電機 エアコン 8畳用 2.5kW 上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b79640847d5f,エアコン・空調,三菱電機 エアコン 8畳用 2.5kW 最上位 加湿機能付き,台,加湿×三菱電機,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
f8dcce006c28,エアコン・空調,富士通 AS-M222N 6畳 2.2kW,台,架空型番族,A,F25,https://www.free.dtnet.daikin.co.jp/,富士通実在痕跡ゼロ・架空型番族
081717cb3719,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
637bec0d0342,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0d5b74926b92,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
474030500af7,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
f0c73c7fae42,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
1ec6dfae0678,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
888d3a24c701,エアコン・空調,富士通ゼネラル エアコン 10畳用 2.8kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
e271102de49f,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a3118715f09c,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ebc1ae899e8b,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
923fe4f7d8d9,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
a6d88c4af08d,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
c9f2e0582082,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
069de10de4fa,エアコン・空調,富士通ゼネラル エアコン 12畳用 3.6kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
18f0445257d7,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
07203b501d80,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
1203caf6d6d0,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
8921b5c3a2f5,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
a2128cec825a,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
518f5b2f638d,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
d12e69bb24b4,エアコン・空調,富士通ゼネラル エアコン 14畳用 4.0kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
f4b0ad18515b,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6c5238b22ff7,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
b7b0329af92b,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
3ad0639454cc,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
3c3b6e3f3963,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
ed4c8967387e,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
2b4cf7eb6f8e,エアコン・空調,富士通ゼネラル エアコン 18畳用 5.6kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
03afe5be70b7,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6a47d1066892,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
9eb091769c6a,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
faff2608fb21,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
cef1807b1a75,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
066fa5d37f4c,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
0da58ed2e9a3,エアコン・空調,富士通ゼネラル エアコン 20畳用 6.3kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
cb0d882c4968,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
4ddcb0cef30d,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e6df3d50b776,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
e214f18ebe10,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
515047ac2f0d,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
4a732667c961,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
0463d90ff568,エアコン・空調,富士通ゼネラル エアコン 23畳用 7.1kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
9e43ef7f0e8f,エアコン・空調,富士通ゼネラル エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
dbf67a662964,エアコン・空調,富士通ゼネラル エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6f575011e836,エアコン・空調,富士通ゼネラル エアコン 6畳用 2.2kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
cddbc721bd5c,エアコン・空調,富士通ゼネラル エアコン 6畳用 2.2kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
730b5f323c31,エアコン・空調,富士通ゼネラル エアコン 6畳用 2.2kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
087be732a851,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ebb753e89aca,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
63031bdfc8d9,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW スタンダード 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
8917393110b7,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW 上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
22701c0debc5,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW 上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
535bc40f18b0,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW 最上位 加湿機能付き,台,加湿×ゼネラル,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
6191613a99d2,エアコン・空調,富士通ゼネラル エアコン 8畳用 2.5kW 最上位 換気機能付き,台,換気×ゼネラル,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
b91b4041fa81,エアコン・空調,日立 エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
b5468ec5f7f4,エアコン・空調,日立 エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6be86e831592,エアコン・空調,日立 エアコン 10畳用 2.8kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
fdcc7e8df344,エアコン・空調,日立 エアコン 10畳用 2.8kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
3a2d1b6f02b9,エアコン・空調,日立 エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
f03b54de6e1d,エアコン・空調,日立 エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
